1,1,7
1,1,8
1,1,9
1,1,14
1,1,19
1,1,30
1,1,33
1,1,37
1,1,41
1,1,42
1,1,45
1,1,49
1,1,59
1,1,63
1,1,66
1,1,78
1,1,80
1,1,89
1,1,90
1,1,100
1,1,104
1,1,110
1,1,111
1,1,116
1,1,117
1,1,129
1,1,132
1,1,140
1,1,141
1,1,146
1,1,147
1,1,157
1,1,158
1,1,162
1,1,172
1,1,177
1,1,182
1,1,195
1,1,197
1,9,1601
1,9,1616
1,9,1618
1,9,1622
1,9,1627
1,9,1629
1,9,1634
1,9,1659
1,9,1660
1,9,1661
1,9,1666
1,9,1669
1,9,1689
1,9,1692
1,9,1698
1,9,1700
1,9,1713
1,9,1714
1,9,1717
1,9,1720
1,9,1724
1,9,1727
1,9,1728
1,9,1737
1,9,1742
1,9,1751
1,9,1756
1,9,1758
1,9,1761
1,9,1764
1,9,1766
1,9,1767
1,9,1779
1,9,1781
1,9,1784
1,9,1790
1,9,1793
1,9,1797
1,9,1799
1,13,2403
1,13,2405
1,13,2408
1,13,2413
1,13,2417
1,13,2432
1,13,2438
1,13,2445
1,13,2448
1,13,2449
1,13,2451
1,13,2454
1,13,2458
1,13,2459
1,13,2467
1,13,2471
1,13,2474
1,13,2478
1,13,2483
1,13,2488
1,13,2489
1,13,2491
1,13,2498
1,13,2513
1,13,2514
1,13,2516
1,13,2539
1,13,2544
1,13,2554
1,13,2561
1,13,2562
1,13,2565
1,13,2566
1,13,2572
1,13,2574
1,13,2581
1,13,2582
1,13,2585
1,13,2587
1,13,2590
1,13,2593
1,13,2594
1,13,2596
1,43,8401
1,43,8403
1,43,8405
1,43,8414
1,43,8418
1,43,8419
1,43,8423
1,43,8427
1,43,8436
1,43,8442
1,43,8444
1,43,8446
1,43,8450
1,43,8453
1,43,8463
1,43,8465
1,43,8466
1,43,8468
1,43,8472
1,43,8474
1,43,8476
1,43,8486
1,43,8492
1,43,8493
1,43,8496
1,43,8498
1,43,8499
1,43,8500
1,43,8501
1,43,8507
1,43,8512
1,43,8516
1,43,8526
1,43,8529
1,43,8536
1,43,8542
1,43,8549
1,43,8554
1,43,8555
1,43,8566
1,43,8569
1,43,8572
1,43,8576
1,43,8581
1,43,8584
1,43,8586
1,43,8588
1,43,8594
1,5,804
1,5,806
1,5,814
1,5,817
1,5,820
1,5,821
1,5,835
1,5,839
1,5,847
1,5,850
1,5,852
