Run selection  >= 271036 and <= 999999
RRAPI: http://runregistry.web.cern.ch/runregistry/api/app with payload None
RRAPI: Response 200 Date: Fri, 22 Jul 2016 05:00:52 GMT Server: Apache Connection: close Content-Length: 4 Content-Type: text/plain 
RRAPI: app =  user
RRAPI: http://runregistry.web.cern.ch/runregistry/api/GLOBAL/runsummary/tsv/number%2Cevents%2Cbfield%2ChltKeyDescription/none/LATEST/data with payload {"filter": {"runClassName": "Collisions16", "datasets": {"datasetName": "like %Online%", "rowClass": "org.cern.cms.dqm.runregistry.user.model.RunDatasetRowGlobal"}, "number": ">= 271036 and <= 999999"}}
RRAPI: Response 200 Date: Fri, 22 Jul 2016 05:00:52 GMT Server: Apache Connection: close Content-Type: text/plain 
number	events	bfield	hltKeyDescription
275913	5435533806	3.79985439883	/cdaq/physics/Run2016/25ns10e33/v2.1.5/HLT/V1
275918	3642297408	3.79985439883	/cdaq/physics/Run2016/25ns10e33/v2.1.5/HLT/V1
275920	4925122878	3.79985439883	/cdaq/physics/Run2016/25ns10e33/v2.1.5/HLT/V1
275921	214269312	3.79985439883	/cdaq/physics/Run2016/25ns10e33/v2.1.5/HLT/V1
275922	21662592	3.79985439883	/cdaq/physics/Run2016/25ns10e33/v2.1.5/HLT/V1
275923	1264213824	3.79985439883	/cdaq/physics/Run2016/25ns10e33/v2.1.5/HLT/V1
275931	871956474	3.79985439883	/cdaq/physics/Run2016/25ns10e33/v2.1.5/HLT/V1
275963	1310865552	3.79985439883	/cdaq/physics/Run2016/25ns10e33/v2.1.5/HLT/V6
276062	129812436	3.79959008242	/cdaq/physics/Run2016/25ns10e33/v2.1.5/HLT/V8
276063	50068554	3.79959008242	/cdaq/physics/Run2016/25ns10e33/v2.1.5/HLT/V8
276064	347202432	3.79959008242	/cdaq/physics/Run2016/25ns10e33/v2.1.5/HLT/V8
276071	343039752	3.79959008242	/cdaq/physics/Run2016/25ns10e33/v2.1.5/HLT/V8
276072	32840838	3.79959008242	/cdaq/physics/Run2016/25ns10e33/v2.1.5/HLT/V8
276092	981598170	3.79959008242	/cdaq/physics/Run2016/25ns10e33/v2.1.5/HLT/V8
276095	11350200	3.79959008242	/cdaq/physics/Run2016/25ns10e33/v2.1.5/HLT/V8
276097	5805402990	3.79959008242	/cdaq/physics/Run2016/25ns10e33/v2.1.5/HLT/V8
276215	65778444	0.01898510921	/cdaq/special/ZeroTesla/HLT/V7
276216	196739570	0.01898510921	/cdaq/special/ZeroTesla/HLT/V7
276217	548243613	0.01898510921	/cdaq/special/ZeroTesla/HLT/V7
276225	6198044	1.78998342529	/cdaq/special/ZeroTesla/HLT/V7
276226	8164336	2.56276980312	/cdaq/special/ZeroTeslaVirginRaw/HLT/V5
276229		3.11288148092	/cdaq/special/ZeroTeslaVirginRaw/HLT/V5
276232	20752554	3.33872870906	/cdaq/special/ZeroTeslaVirginRaw/HLT/V5
276235	144006540	3.67699222316	/cdaq/physics/Run2016/25ns10e33/v2.1.5/HLT/V8
276237	13800054	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.1.5/HLT/V8
276242	18788722788	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.1.5/HLT/V8
276243	6272322102	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.1.5/HLT/V8
276244	10377315810	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.1.5/HLT/V8
276282	12379738608	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.0/HLT/V1
276283	11960025636	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.0/HLT/V2
276315	2129015220	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.0/HLT/V2
276317	1557732252	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.0/HLT/V2
276318	6074127030	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.0/HLT/V2
276326	156	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.0/HLT/V2
276327	477276246	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.0/HLT/V2
276352	399476604	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.0/HLT/V2
276355	316384134	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.0/HLT/V2
276357	840951114	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.0/HLT/V2
276361	9607869870	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.0/HLT/V2
276363	15501218964	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.0/HLT/V2
276384	9409526550	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.0/HLT/V2
276437	23308624968	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.0/HLT/V2
276453	1067482356	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.0/HLT/V10
276454	4944237306	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.0/HLT/V10
276455	3342745362	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.0/HLT/V12
276456	1432447722	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.0/HLT/V12
276457	146098428	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.0/HLT/V12
276458	2621103162	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.0/HLT/V12
276495	2212404984	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.0/HLT/V13
276501	25404854334	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.0/HLT/V13
276502	6458014110	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.0/HLT/V13
276525	29072903376	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.1/HLT/V3
276527	1758770262	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.1/HLT/V3
276528	3053520870	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.1/HLT/V3
276542	8613226284	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.1/HLT/V3
276543	10073493192	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.1/HLT/V3
276544	1795362330	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.1/HLT/V3
276545	2223351486	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.1/HLT/V3
276581	4267090770	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.1/HLT/V3
276582	9400221396	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.1/HLT/V3
276583	524983134	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.1/HLT/V3
276584	18257028	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.1/HLT/V3
276585	2294081904	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.1/HLT/V3
276586	7732294614	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.1/HLT/V3
276587	8470149738	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.1/HLT/V3
276653	5183424240	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.1/HLT/V3
276655	11437123344	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.1/HLT/V3
276659	2416447986	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.1/HLT/V3
276775	13312140972	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.1/HLT/V3
276776	17880058986	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.1/HLT/V3
276794	6972506484	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.2/HLT/V1
276807	1880666934	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.2/HLT/V1
276808	10153903668	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.2/HLT/V1
276810	3086597856	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.3/HLT/V1
276811	24154315890	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.3/HLT/V1
276831	28692840924	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.3/HLT/V2
276832	574929468	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.3/HLT/V2
276834	5865602700	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.3/HLT/V2
276836	42186	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.3/HLT/V2
276837	112380	3.79928591523	/cdaq/physics/Run2016/25ns10e33/v2.2.3/HLT/V2
276870	35837870598	3.79928591523	/cdaq/physics/Run2016/25ns15e33/v3.0/HLT/V6
276935	8948090275	3.79928591523	/cdaq/physics/Run2016/25ns15e33/v3.0/HLT/V7
276940	1471926342	3.79928591523	/cdaq/physics/Run2016/25ns15e33/v3.0/HLT/V7
276941	27692886	3.79928591523	/cdaq/physics/Run2016/25ns15e33/v3.0/HLT/V7
276942	23625270	3.79928591523	/cdaq/physics/Run2016/25ns15e33/v3.0/HLT/V7
276944	26297676	3.79928591523	/cdaq/physics/Run2016/25ns15e33/v3.0/HLT/V7
276945	7701750	3.79928591523	/cdaq/physics/Run2016/25ns15e33/v3.0/HLT/V7
276946	202466286	3.79928591523	/cdaq/physics/Run2016/25ns15e33/v3.0/HLT/V7
276947	1271806710	3.79928591523	/cdaq/physics/Run2016/25ns15e33/v3.0/HLT/V7
276948	4961785590	3.79928591523	/cdaq/physics/Run2016/25ns15e33/v3.0/HLT/V7
276950	24008256894	3.79928591523	/cdaq/physics/Run2016/25ns15e33/v3.0/HLT/V7
277069	3599910378	3.79928591523	/cdaq/physics/Run2016/25ns15e33/v3.0.1/HLT/V1
277070	11916175122	3.79928591523	/cdaq/physics/Run2016/25ns15e33/v3.0.1/HLT/V2
277071	1886861760	3.79928591523	/cdaq/physics/Run2016/25ns15e33/v3.0.1/HLT/V2
277072	4953431472	3.79928591523	/cdaq/physics/Run2016/25ns15e33/v3.0.1/HLT/V2
277073	890078238	3.79928591523	/cdaq/physics/Run2016/25ns15e33/v3.0.1/HLT/V3
277075	120516	3.79928591523	/cdaq/physics/Run2016/25ns15e33/v3.0.1/HLT/V3
277076	9986980614	3.79928591523	/cdaq/physics/Run2016/25ns15e33/v3.0.1/HLT/V3
277087	7729949262	3.79928591523	/cdaq/physics/Run2016/25ns15e33/v3.0.1/HLT/V3
277093	184953744	3.79928591523	/cdaq/physics/Run2016/25ns15e33/v3.0.1/HLT/V4
277094	6162179616	3.79928591523	/cdaq/physics/Run2016/25ns15e33/v3.0.1/HLT/V4
277096	21289064904	3.79928591523	/cdaq/physics/Run2016/25ns15e33/v3.0.1/HLT/V4
277112	1182279174	3.79928591523	/cdaq/physics/Run2016/25ns15e33/v3.0.1/HLT/V5
277126	183118536	3.79928591523	/cdaq/physics/Run2016/25ns15e33/v3.0.1/HLT/V6
277127	5020446516	3.79928591523	/cdaq/physics/Run2016/25ns15e33/v3.0.1/HLT/V6

