1,1,5
1,1,10
1,1,15
1,1,16
1,1,18
1,1,24
1,1,33
1,1,36
1,1,40
1,1,42
1,1,51
1,1,56
1,1,57
1,1,59
1,1,61
1,1,63
1,1,64
1,1,65
1,1,68
1,1,71
1,1,78
1,1,85
1,1,97
1,1,100
1,1,101
1,1,109
1,1,117
1,1,121
1,1,124
1,1,125
1,1,127
1,1,128
1,1,131
1,1,132
1,1,135
1,1,140
1,1,141
1,1,152
1,1,156
1,1,157
1,1,158
1,1,167
1,1,176
1,1,177
1,1,179
1,1,180
1,1,181
1,1,182
1,1,184
1,1,185
1,1,186
1,1,189
1,1,190
1,1,195
1,1,196
1,88,17410
1,88,17417
1,88,17421
1,88,17432
1,88,17433
1,88,17435
1,88,17437
1,88,17439
1,88,17441
1,88,17449
1,88,17455
1,88,17457
1,88,17459
1,88,17463
1,88,17465
1,88,17471
1,88,17474
1,88,17486
1,88,17487
1,88,17489
1,88,17492
1,88,17493
1,88,17496
1,88,17498
1,88,17508
1,88,17509
1,88,17512
1,88,17513
1,88,17515
1,88,17516
1,88,17517
1,88,17521
1,88,17530
1,88,17531
1,88,17538
1,88,17543
1,88,17545
1,88,17547
1,88,17550
1,88,17553
1,88,17560
1,88,17562
1,88,17564
1,88,17565
1,88,17570
1,88,17571
1,88,17573
1,88,17575
1,88,17579
1,88,17587
1,88,17591
1,88,17595
1,88,17596
1,88,17598
1,97,19202
1,97,19206
1,97,19207
1,97,19209
1,97,19216
1,97,19218
1,97,19225
1,97,19237
1,97,19242
1,97,19243
1,97,19244
1,97,19246
1,97,19247
1,97,19249
1,97,19253
1,97,19256
1,97,19257
1,97,19259
1,97,19266
1,97,19270
1,97,19273
1,97,19277
1,97,19282
1,97,19289
1,97,19290
1,97,19293
1,97,19294
1,97,19297
1,97,19298
1,97,19300
1,97,19301
1,97,19302
1,97,19304
1,97,19309
1,97,19311
1,97,19314
1,97,19319
1,97,19325
1,97,19330
1,97,19336
1,97,19337
1,97,19343
1,97,19350
1,97,19353
1,97,19354
1,97,19362
1,97,19364
1,97,19366
1,97,19368
1,97,19370
1,97,19372
1,97,19378
1,97,19381
1,97,19384
1,97,19385
1,97,19389
1,97,19395
1,97,19396
1,97,19398
1,101,20007
1,101,20009
1,101,20013
1,101,20017
1,101,20018
1,101,20020
1,101,20022
1,101,20024
1,101,20028
1,101,20039
1,101,20041
1,101,20042
1,101,20055
1,101,20057
1,101,20060
1,101,20061
1,101,20070
1,101,20071
1,101,20077
1,101,20078
1,101,20081
1,101,20092
1,101,20094
1,101,20096
1,101,20099
1,101,20100
1,101,20102
1,101,20104
1,101,20107
1,101,20115
1,101,20121
1,101,20124
