1,1,16
1,1,19
1,1,22
1,1,25
1,1,32
1,1,37
1,1,38
1,1,39
1,1,40
1,1,42
1,1,44
1,1,48
1,1,49
1,1,50
1,1,52
1,1,54
1,1,59
1,1,60
1,1,64
1,1,65
1,1,67
1,1,68
1,1,71
1,1,80
1,1,84
1,1,87
1,1,97
1,1,99
1,1,104
1,1,111
1,1,114
1,1,123
1,1,131
1,1,148
1,1,151
1,1,152
1,1,154
1,1,160
1,1,162
1,1,163
1,1,187
1,1,190
1,1,193
1,1,195
1,1,197
1,1,198
1,1,199
1,6,1007
1,6,1008
1,6,1019
1,6,1024
1,6,1041
1,6,1047
1,6,1054
1,6,1055
1,6,1063
1,6,1064
1,6,1065
1,6,1071
1,6,1072
1,6,1075
1,6,1076
1,6,1088
1,6,1095
1,6,1096
1,6,1097
1,6,1099
1,6,1107
1,6,1108
1,6,1110
1,6,1115
1,6,1117
1,6,1120
1,6,1124
1,6,1127
1,6,1131
1,6,1133
1,6,1136
1,6,1138
1,6,1143
1,6,1145
1,6,1156
1,6,1161
1,6,1162
1,6,1173
1,6,1174
1,6,1176
1,6,1180
1,6,1181
1,6,1187
1,6,1197
1,6,1199
1,7,1203
1,7,1208
1,7,1209
1,7,1216
1,7,1219
1,7,1226
1,7,1233
1,7,1236
1,7,1237
1,7,1243
1,7,1251
1,7,1252
1,7,1266
1,7,1269
1,7,1273
1,7,1277
1,7,1278
1,7,1284
1,7,1285
1,7,1287
1,7,1290
1,7,1299
1,7,1301
1,7,1308
1,7,1309
1,7,1312
1,7,1313
1,7,1316
1,7,1321
1,7,1323
1,7,1332
1,7,1333
1,7,1337
1,7,1341
1,7,1343
1,7,1344
1,7,1349
1,7,1351
1,7,1354
1,7,1360
1,7,1365
1,7,1366
1,7,1367
1,7,1368
1,7,1370
1,7,1372
1,7,1374
1,7,1380
1,7,1382
1,7,1384
1,7,1386
1,7,1390
1,7,1392
1,7,1395
1,7,1396
1,7,1397
1,7,1399
1,7,1400
1,20,3801
1,20,3804
1,20,3809
1,20,3816
1,20,3825
1,20,3827
1,20,3828
1,20,3831
1,20,3834
1,20,3835
1,20,3844
1,20,3845
1,20,3847
1,20,3852
1,20,3853
1,20,3855
1,20,3858
1,20,3859
1,20,3861
1,20,3862
1,20,3868
1,20,3875
1,20,3877
1,20,3879
1,20,3884
1,20,3887
1,20,3889
1,20,3890
1,20,3891
1,20,3893
1,20,3895
1,20,3897
1,20,3899
1,20,3903
1,20,3907
1,20,3909
1,20,3912
1,20,3913
1,20,3920
1,20,3934
1,20,3938
1,20,3945
1,20,3946
1,20,3947
1,20,3949
1,20,3953
1,20,3954
1,20,3955
1,20,3958
1,20,3959
1,20,3962
1,20,3967
1,20,3969
1,20,3971
1,20,3974
1,20,3975
1,20,3984
1,20,3985
1,20,3987
1,20,3990
1,20,3991
1,20,4000
1,2,202
1,2,205
1,2,206
1,2,208
1,2,217
1,2,218
1,2,224
1,2,225
1,2,231
1,2,232
1,2,239
1,2,240
1,2,242
1,2,243
1,2,244
1,2,248
1,2,249
1,2,250
1,2,251
1,2,252
1,2,254
1,2,257
1,2,261
1,2,263
1,2,264
1,2,265
1,2,268
1,2,269
1,2,272
1,2,275
1,2,276
1,2,280
1,2,281
1,2,286
1,2,293
1,2,294
1,2,300
1,2,304
1,2,305
1,2,308
1,2,311
1,2,315
1,2,316
1,2,318
1,2,320
1,2,321
1,2,330
1,2,336
1,2,337
1,2,342
1,2,343
1,2,351
1,2,352
1,2,364
1,2,369
1,2,371
1,2,373
1,2,376
1,2,377
1,2,378
1,2,379
1,2,390
1,2,392
1,2,395
1,12,2203
1,12,2205
1,12,2206
1,12,2208
1,12,2209
1,12,2211
1,12,2212
1,12,2218
1,12,2219
1,12,2220
1,12,2223
1,12,2225
1,12,2233
1,12,2234
1,12,2236
1,12,2237
1,12,2238
1,12,2240
1,12,2242
1,12,2244
1,12,2245
1,12,2250
1,12,2265
1,12,2268
1,12,2269
1,12,2270
1,12,2282
1,12,2283
1,12,2286
1,12,2288
1,12,2290
1,12,2292
1,12,2293
1,12,2294
1,12,2301
1,12,2303
1,12,2315
1,12,2323
1,12,2328
1,12,2332
1,12,2339
1,12,2341
1,12,2342
1,12,2343
1,12,2344
1,12,2345
1,12,2346
1,12,2350
1,12,2351
1,12,2355
1,12,2356
1,12,2363
1,12,2364
1,12,2366
1,12,2367
1,12,2371
1,12,2379
1,12,2388
1,12,2392
1,14,2606
1,14,2609
1,14,2610
1,14,2617
1,14,2638
1,14,2639
1,14,2642
1,14,2643
1,14,2644
1,14,2651
1,14,2656
1,14,2657
1,14,2660
1,14,2665
1,14,2666
1,14,2669
1,14,2674
1,14,2677
1,14,2678
1,14,2680
1,14,2687
1,14,2692
1,14,2694
1,14,2696
1,14,2697
1,14,2700
1,14,2701
1,14,2707
1,14,2708
1,14,2713
1,14,2714
1,14,2715
1,14,2716
1,14,2717
1,14,2720
1,14,2721
1,14,2722
1,14,2725
1,14,2726
1,14,2727
1,14,2731
1,14,2732
1,14,2733
1,14,2738
1,14,2741
1,14,2743
1,14,2744
1,14,2745
1,14,2764
1,14,2766
1,14,2768
1,14,2769
1,14,2775
1,14,2778
1,14,2784
1,14,2786
1,14,2789
1,14,2791
1,14,2794
1,14,2795
1,14,2797
1,15,2805
1,15,2807
1,15,2813
1,15,2817
1,15,2818
1,15,2820
1,15,2821
1,15,2824
1,15,2826
1,15,2831
1,15,2834
1,15,2839
1,15,2841
1,15,2845
1,15,2846
1,15,2849
1,15,2850
1,15,2856
1,15,2869
1,15,2872
1,15,2874
1,15,2877
1,15,2881
1,15,2886
1,15,2888
1,15,2889
1,15,2897
1,15,2900
1,15,2904
1,15,2911
1,15,2912
1,15,2914
1,15,2916
1,15,2917
1,15,2918
1,15,2920
1,15,2923
1,15,2924
1,15,2925
