1,1,3
1,1,10
1,1,15
1,1,22
1,1,33
1,1,36
1,1,40
1,1,41
1,1,47
1,1,48
1,1,52
1,1,53
1,1,54
1,1,55
1,1,60
1,1,62
1,1,65
1,1,70
1,1,77
1,1,81
1,1,83
1,1,84
1,1,85
1,1,88
1,1,92
1,1,102
1,1,107
1,1,115
1,1,117
1,1,124
1,1,129
1,1,130
1,1,131
1,1,140
1,1,151
1,1,152
1,1,156
1,1,157
1,1,158
1,1,159
1,1,166
1,1,175
1,1,179
1,1,186
1,1,191
1,1,194
1,1,199
1,1,200
1,4,605
1,4,606
1,4,609
1,4,610
1,4,612
1,4,614
1,4,619
1,4,623
1,4,624
1,4,636
1,4,638
1,4,640
1,4,642
1,4,643
1,4,645
1,4,647
1,4,648
1,4,651
1,4,653
1,4,654
1,4,656
1,4,657
1,4,658
1,4,672
1,4,675
1,4,676
1,4,678
1,4,679
1,4,680
1,4,684
1,4,687
1,4,690
1,4,691
1,4,692
1,4,698
1,4,699
1,4,700
1,4,701
1,4,703
1,4,707
1,4,708
1,4,709
1,4,710
1,4,712
1,4,713
1,4,714
1,4,716
1,4,722
1,4,724
1,4,729
1,4,730
1,4,731
1,4,734
1,4,737
1,4,738
1,4,740
1,4,741
1,4,746
1,4,747
1,4,750
1,4,751
1,4,752
1,4,753
1,4,758
1,4,764
1,4,765
1,4,777
1,4,780
1,4,790
1,4,791
1,4,794
1,4,795
1,4,800
1,5,804
1,5,807
1,5,809
1,5,811
1,5,813
1,5,816
1,5,820
1,5,823
1,5,824
1,5,825
1,5,828
1,5,829
1,5,830
1,5,835
1,5,837
1,5,838
1,5,846
1,5,847
1,5,855
1,5,859
1,5,865
1,5,866
1,5,868
1,5,869
1,5,873
1,5,875
1,5,876
1,5,879
1,5,892
1,5,896
1,5,897
1,5,899
1,5,907
1,5,910
1,5,914
1,5,919
1,5,920
1,5,921
1,5,922
1,5,925
1,5,926
1,5,929
1,5,931
1,5,935
1,5,936
1,5,941
1,5,942
1,5,943
1,5,945
1,5,946
1,5,948
1,5,951
1,5,955
1,5,957
1,5,959
1,5,965
1,5,968
1,5,973
1,5,976
1,5,977
1,5,978
1,5,980
1,5,984
1,5,999
1,5,1000
1,10,1807
1,10,1822
1,10,1825
1,10,1826
1,10,1829
1,10,1835
1,10,1837
1,10,1846
1,10,1848
1,10,1851
1,10,1856
1,10,1859
1,10,1862
1,10,1864
1,10,1865
1,10,1866
1,10,1867
1,10,1876
1,10,1882
1,10,1894
1,10,1901
1,10,1902
1,10,1904
1,10,1907
1,10,1911
1,10,1912
1,10,1924
1,10,1925
1,10,1927
1,10,1928
1,10,1929
1,10,1935
1,10,1940
1,10,1950
1,10,1951
1,10,1952
1,10,1955
1,10,1957
1,10,1964
1,10,1965
1,10,1973
1,10,1975
1,10,1988
1,10,1990
1,10,1998
1,10,2000
1,25,4818
1,25,4819
1,25,4831
1,25,4837
1,25,4839
1,25,4840
1,25,4843
1,25,4847
1,25,4854
1,25,4860
1,25,4866
1,25,4868
1,25,4870
1,25,4871
1,25,4874
1,25,4878
1,25,4887
1,25,4890
1,25,4891
1,25,4894
1,25,4896
1,25,4899
1,25,4902
1,25,4904
1,25,4907
1,25,4912
1,25,4916
1,25,4920
1,25,4922
1,25,4924
1,25,4929
1,25,4930
1,25,4931
1,25,4932
1,25,4941
1,25,4944
1,25,4949
1,25,4952
1,25,4953
1,25,4958
1,25,4960
1,25,4961
1,25,4963
1,25,4980
1,25,4981
1,25,4982
1,25,4984
1,25,4991
1,25,4993
1,25,4994
1,25,4996
1,25,4998
1,26,5002
1,26,5004
1,26,5009
1,26,5011
1,26,5018
1,26,5025
1,26,5026
1,26,5027
1,26,5030
1,26,5032
1,26,5033
1,26,5034
1,26,5040
1,26,5041
1,26,5044
1,26,5052
1,26,5055
1,26,5062
1,26,5067
1,26,5076
1,26,5078
1,26,5081
1,26,5083
1,26,5084
1,26,5085
1,26,5090
1,26,5093
1,26,5098
1,26,5099
1,26,5101
1,26,5102
1,26,5104
1,26,5109
1,26,5114
1,26,5116
1,26,5118
1,26,5126
1,26,5128
1,26,5131
1,26,5133
1,26,5135
1,26,5140
1,26,5142
1,26,5147
1,26,5151
1,26,5155
1,26,5158
1,26,5166
1,26,5172
1,26,5174
1,26,5176
1,26,5181
1,26,5182
1,26,5192
1,26,5200
1,56,11003
1,56,11005
1,56,11006
1,56,11007
1,56,11009
1,56,11013
1,56,11014
1,56,11016
1,56,11021
1,56,11022
1,56,11028
1,56,11033
1,56,11052
1,56,11055
1,56,11061
1,56,11063
1,56,11075
1,56,11080
1,56,11086
1,56,11087
1,56,11088
1,56,11090
1,56,11091
1,56,11092
1,56,11094
1,56,11097
1,56,11098
1,56,11099
1,56,11103
1,56,11108
1,56,11109
1,56,11111
1,56,11114
1,56,11120
1,56,11122
1,56,11127
1,56,11134
1,56,11137
1,56,11139
1,56,11141
1,56,11145
1,56,11146
1,56,11150
1,56,11152
1,56,11163
1,56,11164
1,56,11166
1,56,11167
1,56,11174
1,56,11175
1,56,11179
1,56,11189
1,56,11190
1,56,11192
1,56,11195
1,61,12009
1,61,12011
1,61,12019
1,61,12021
1,61,12023
1,61,12024
1,61,12025
1,61,12043
1,61,12048
1,61,12050
1,61,12053
1,61,12055
1,61,12056
1,61,12059
1,61,12060
1,61,12063
1,61,12066
1,61,12068
1,61,12071
1,61,12074
1,61,12075
1,61,12076
1,61,12077
1,61,12078
1,61,12086
1,61,12088
1,61,12090
1,61,12093
1,61,12094
1,61,12095
1,61,12099
1,61,12101
1,61,12105
1,61,12107
1,61,12108
1,61,12113
1,61,12117
1,61,12123
1,61,12127
1,61,12128
1,61,12130
1,61,12133
1,61,12136
1,61,12140
1,61,12142
1,61,12143
1,61,12146
1,61,12147
1,61,12149
1,61,12157
1,61,12161
1,61,12162
1,61,12163
1,61,12164
1,61,12165
1,61,12166
1,61,12168
1,61,12174
1,61,12180
1,61,12185
1,61,12186
1,61,12187
1,61,12189
1,61,12193
1,61,12196
1,61,12198
1,66,13007
1,66,13014
1,66,13016
1,66,13017
1,66,13019
1,66,13020
1,66,13033
1,66,13039
1,66,13046
1,66,13049
1,66,13051
1,66,13053
1,66,13059
1,66,13060
1,66,13065
1,66,13072
1,66,13077
1,66,13078
1,66,13091
1,66,13092
1,66,13093
1,66,13099
1,66,13104
1,66,13109
1,66,13116
1,66,13118
1,66,13121
1,66,13124
1,66,13127
1,66,13136
1,66,13142
1,66,13158
1,66,13180
1,66,13181
1,66,13187
1,66,13191
1,66,13196
1,66,13198
1,168,33401
1,168,33403
1,168,33407
1,168,33415
1,168,33417
1,168,33418
1,168,33437
1,168,33455
1,168,33462
1,168,33463
1,168,33465
1,168,33467
1,168,33471
1,168,33472
1,168,33476
1,168,33484
1,168,33485
1,168,33503
1,168,33512
1,168,33526
1,168,33528
1,168,33532
1,168,33539
1,168,33547
1,168,33556
1,168,33561
1,168,33564
1,168,33565
1,168,33576
1,168,33577
1,168,33578
1,168,33581
1,168,33585
1,168,33587
1,168,33590
1,168,33595
1,168,33597
1,168,33598
1,173,34401
1,173,34404
1,173,34408
1,173,34417
1,173,34418
1,173,34420
1,173,34423
1,173,34426
1,173,34433
1,173,34444
1,173,34456
1,173,34459
1,173,34461
1,173,34463
1,173,34471
