1,1,5
1,1,6
1,1,9
1,1,13
1,1,16
1,1,23
1,1,30
1,1,34
1,1,39
1,1,42
1,1,43
1,1,46
1,1,50
1,1,57
1,1,63
1,1,66
1,1,68
1,1,74
1,1,80
1,1,86
1,1,87
1,1,91
1,1,93
1,1,94
1,1,113
1,1,122
1,1,127
1,1,128
1,1,132
1,1,133
1,1,137
1,1,139
1,1,141
1,1,142
1,1,143
1,1,146
1,1,147
1,1,148
1,1,154
1,1,161
1,1,164
1,1,173
1,1,176
1,1,177
1,1,187
1,1,188
1,1,192
1,4,611
1,4,620
1,4,621
1,4,625
1,4,627
1,4,628
1,4,629
1,4,631
1,4,633
1,4,649
1,4,650
1,4,660
1,4,662
1,4,674
1,4,682
1,4,683
1,4,693
1,4,696
1,4,697
1,4,702
1,4,711
1,4,726
1,4,727
1,4,728
1,4,733
1,4,742
1,4,744
1,4,745
1,4,754
1,4,759
1,4,761
1,4,771
1,4,772
1,4,773
1,4,778
1,4,782
1,4,785
1,4,789
1,4,793
1,4,796
1,5,801
1,5,805
1,5,810
1,5,815
1,5,826
1,5,832
1,5,836
1,5,845
1,5,848
1,5,849
1,5,856
1,5,860
1,5,864
1,5,872
1,5,877
1,5,880
1,5,881
1,5,882
1,5,884
1,5,886
1,5,888
1,5,889
1,5,891
1,5,903
1,5,911
1,5,912
1,5,916
1,5,918
1,5,927
1,5,932
1,5,937
1,5,939
1,5,940
1,5,944
1,5,949
1,5,952
1,5,961
1,5,962
1,5,963
1,5,966
1,5,967
1,5,970
1,5,971
1,5,981
1,5,985
1,5,986
1,5,990
1,5,994
1,5,998
1,10,1803
1,10,1804
1,10,1806
1,10,1812
1,10,1814
1,10,1819
1,10,1823
1,10,1832
1,10,1833
1,10,1839
1,10,1850
1,10,1853
1,10,1857
1,10,1858
1,10,1869
1,10,1871
1,10,1874
1,10,1877
1,10,1879
1,10,1881
1,10,1888
1,10,1889
1,10,1893
1,10,1897
1,10,1909
1,10,1913
1,10,1917
1,10,1941
1,10,1943
1,10,1946
1,10,1948
1,10,1956
1,10,1961
1,10,1968
1,10,1972
1,10,1978
1,10,1984
1,10,1985
1,10,1989
1,10,1994
1,10,1995
1,10,1997
1,25,4801
1,25,4803
1,25,4810
