         0      27.585406    0.065567129
       0.1      27.426089    0.065468073
       0.2      27.385224    0.066198721
       0.3      27.495608    0.068734389
       0.4      27.510325    0.067854615
       0.5      27.828773    0.070585014
       0.6      28.067782    0.071385085
       0.7      28.506122    0.072099122
       0.8      29.258133    0.074009269
       0.9      30.219299    0.078191846
         1      31.322365    0.082219556
       1.1      32.425368    0.083154041
       1.2       34.00713    0.087940091
       1.3       36.16579    0.092608185
       1.4      38.549743    0.098123317
       1.5      41.289666     0.10327401
       1.6      44.701572     0.10974473
       1.7       48.87168     0.11828587
       1.8      54.049202     0.12926063
       1.9      60.169505     0.13932622
         2      68.226222     0.15677296
       2.1      78.369618     0.17208543
       2.2      91.826917     0.19774533
       2.3      108.18392     0.21664219
       2.4      133.11619     0.25971733
       2.5      166.74416     0.30324524
       2.6      217.71062     0.36702736
       2.7      301.16086     0.45832261
       2.8       455.6297     0.61522611
       2.9      820.32538     0.92153349
         3      2414.7512      1.9642435
       3.1     -2652.2012      2.4472513
      3.25     -2652.2012      2.4472513
