         0      18.073493   0.0078186755
        10      5.4568154   0.0049390929
        20      2.1491432   0.0021838456
        30       1.124089   0.0012769765
        40     0.67116321  0.00085940802
        50       0.430744  0.00061626534
        60     0.29217885  0.00046421175
        70     0.20407578  0.00035714801
        80     0.14691367  0.00028126022
        90     0.10832172   0.0002252989
       100    0.081752702  0.00018466323
       110    0.062288898  0.00015174616
       120    0.048493907   0.0001282303
       130    0.037849804  0.00010744213
       140    0.030130806  9.2273628e-05
       150    0.024002161  7.8233961e-05
       160     0.01962683  6.8918107e-05
       170    0.015877967  5.9260438e-05
       180    0.013138864  5.2925285e-05
       190    0.010889549   4.681852e-05
       200   0.0091098085   4.108001e-05
       210   0.0075399076  3.6196939e-05
       220   0.0063822557  3.2285977e-05
       230   0.0054365103  2.9575877e-05
       240   0.0046117703  2.6522572e-05
       250   0.0039867015  2.4297163e-05
       260   0.0033947833  2.1500174e-05
       270   0.0029315996  1.9914826e-05
       280   0.0025341755  1.8380981e-05
       290   0.0022108408  1.6884655e-05
       300   0.0019407458  1.5430423e-05
       310   0.0016886413  1.3918261e-05
       320   0.0014913792  1.3424341e-05
       330   0.0012852362  1.1812968e-05
       340   0.0011428008   1.080217e-05
       350   0.0010252372  1.0276742e-05
       360  0.00089959764   9.484751e-06
       370  0.00079508351  8.8884586e-06
       380  0.00071409929  8.3308691e-06
       390   0.0006238995  7.2267727e-06
       400  0.00055700918  6.9130189e-06
       410  0.00050953785  6.6662231e-06
       420  0.00044813445   5.862409e-06
       430  0.00039235081  5.2187549e-06
       440  0.00036024672  5.3728437e-06
       450  0.00032666729  4.8501584e-06
       460   0.0002895518  4.2525311e-06
       470  0.00026862251  4.1895419e-06
       480  0.00023926104  4.2966271e-06
       490  0.00022684113  3.9628276e-06
       500  0.00022684113  3.9628276e-06
