         0           -nan            inf
         5     0.24795621    0.019085768
        10      3.0230787    0.091432135
        15      3.9346773    0.094941568
        20      3.2823823    0.079956254
        25      2.6341374    0.063880622
        30      1.9979887    0.051746556
        35        1.55187    0.043269291
        40      1.2481593     0.03511409
        45     0.95476578     0.02901772
        50      0.7383972    0.023757818
        55     0.66502373     0.02085478
        60     0.55533426    0.017721202
        65     0.46880757    0.015724793
        70     0.42851588    0.013812792
        75     0.53837772    0.013143381
        80     0.82393787    0.017703318
        85      4.9898064      0.0552293
        90      16.660106     0.12460592
        95      2.0967205    0.045530183
       100      1.3185173    0.038362891
       105      1.2297504    0.035620773
       110      1.0155807    0.032504603
       115     0.88487863    0.029217966
       120      0.6989006    0.026598455
       125     0.58511493    0.023693446
       130     0.53200999    0.021090853
       135     0.51142483    0.018393992
       140     0.40205819    0.016268655
       145     0.35453938    0.015582055
       150     0.32435052     0.01397645
       155     0.30726939    0.012010444
       160     0.26566313    0.010762455
       165     0.23957011    0.010299622
       170     0.23113305    0.009137419
       175     0.20915665    0.008402037
       180      0.2772268    0.008094189
       185     0.38179936   0.0092318265
       190     0.39696358    0.010382655
       195     0.42034818    0.010695527
       200     0.39973821    0.010843408
       205      0.4163168    0.010493555
       210     0.37646194   0.0099708702
       215     0.35255896   0.0099382995
       220     0.33318938   0.0098542332
       225     0.31699423   0.0092011378
       230     0.29516133   0.0084581531
       235     0.27829741   0.0083527688
       240     0.24346113   0.0077687487
       245     0.23401602   0.0077545238
       250     0.22206694   0.0070978762
       255     0.21168549   0.0068901245
       260     0.20118027   0.0063783753
       265      0.1799489   0.0061742572
       270     0.16967872   0.0057205948
       275     0.16658089   0.0056969312
       280     0.14821408   0.0053714225
       285      0.1497672   0.0050252814
       290     0.13719704   0.0049442583
       295      0.1293554   0.0045275401
       300     0.11800855   0.0045365609
       305     0.11183124   0.0040551495
       310      0.1101082   0.0041605404
       315     0.10150669   0.0039040286
       320    0.096607325   0.0036317172
       325    0.088516426   0.0035578194
       330    0.085698936   0.0034110945
       335    0.080981995   0.0033584948
       340    0.080170939   0.0033234605
       345    0.078175105   0.0031213462
       350    0.070863483     0.00292661
       355    0.066405023   0.0027607618
       360    0.065814176   0.0026098894
       365    0.062564673   0.0025781759
       370    0.058294264   0.0026070877
       375    0.059214157   0.0023151911
       380    0.053098406   0.0026036679
       385    0.049017113   0.0023234021
       390    0.050297372   0.0020679465
       395    0.047695698   0.0023810882
       400    0.046930366   0.0019497172
       405    0.044570184   0.0021352338
       410    0.039257871   0.0020363228
       415    0.040154257   0.0017915843
       420    0.038768914   0.0016360432
       425    0.036824524   0.0017194424
       430     0.03334738   0.0016720211
       435    0.032698731   0.0014711466
       440    0.031215898   0.0014981403
       445    0.032228818   0.0015203743
       450    0.028860423    0.001411075
       455    0.028739501    0.001412685
       460    0.028465225    0.001242661
       465    0.025892369   0.0013104259
       470    0.023293221   0.0012764832
       475    0.022294591   0.0012282723
       480    0.022522775   0.0011395379
       485    0.021670735   0.0012049902
       490    0.019649662   0.0010158172
       495    0.018646488   0.0011645523
       500    0.018646488   0.0011645523
