         0      22.278559     0.10983842
       0.1        21.8083     0.14041174
       0.2      21.557958     0.13989082
       0.3      21.184656     0.14019619
       0.4      20.798522     0.14338582
       0.5       21.12528     0.15848761
       0.6      20.395398     0.17419875
       0.7       20.68458     0.16092406
       0.8      20.511173     0.16117738
       0.9      21.030652     0.16499773
         1      21.253609     0.15855197
       1.1      22.146426     0.16568639
       1.2      22.462942     0.17963698
       1.3      23.383999     0.18454475
       1.4      24.335572     0.18879878
       1.5      25.729717     0.22515331
       1.6      27.057307     0.23152278
       1.7      28.931932     0.22052363
       1.8      30.832983     0.22340724
       1.9      34.206297     0.24659611
         2      37.589314     0.26287893
       2.1      41.335115     0.28453756
       2.2      47.080025     0.29508088
       2.3      53.184678     0.31071191
       2.4      62.713882     0.34605355
       2.5      74.519854     0.39770448
       2.6      89.791934     0.45002255
       2.7      112.55559     0.65266171
       2.8      142.37324      0.7529661
       2.9      182.68454     0.88694622
         3      49.066177       1.706252
       3.1      44.638481      4.0307296
      3.25      44.638481      4.0307296
